date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:51:34	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:34%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/pagination)
12:51:34	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.dc.delayed	(from http://laravel.com/docs/queues)
12:51:35	409/409	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:35%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/queues)
12:51:36	409/409	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:35%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/queues)
12:51:37	409/409	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:36%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/queues)
12:51:37	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.e0.delayed	(from http://laravel.com/docs/queues)
12:51:37	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.e1.delayed	(from http://laravel.com/docs/queues)
12:51:38	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:37%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/queues)
12:51:38	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.e3.delayed	(from http://laravel.com/docs/session)
12:51:39	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:38%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/session)
12:51:40	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:39%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/session)
12:51:41	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:40%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/session)
12:51:41	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.e7.delayed	(from http://laravel.com/docs/session)
12:51:41	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.e8.delayed	(from http://laravel.com/docs/session)
12:51:42	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:41%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/session)
12:51:42	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.ea.delayed	(from http://laravel.com/docs/templates)
12:51:43	421/421	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:42%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/templates)
12:51:44	421/421	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:43%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/templates)
12:51:45	421/421	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:44%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/templates)
12:51:45	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.ee.delayed	(from http://laravel.com/docs/templates)
12:51:45	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.ef.delayed	(from http://laravel.com/docs/templates)
12:51:46	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:45%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.0	(from http://laravel.com/docs/templates)
12:51:46	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.f1.delayed	(from http://laravel.com/docs/testing)
12:51:46	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:46%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/testing)
12:51:47	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:47%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/testing)
12:51:48	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:48%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/testing)
12:51:48	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.f5.delayed	(from http://laravel.com/docs/testing)
12:51:48	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.f6.delayed	(from http://laravel.com/docs/testing)
12:51:50	381/381	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:49%20GMT	http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.f7.delayed	(from http://laravel.com/docs/testing)
12:51:50	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.f8.delayed	(from http://laravel.com/docs/validation)
12:51:50	425/425	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:50%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/validation)
12:51:51	425/425	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:51%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/validation)
12:51:52	425/425	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:52%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/validation)
12:51:52	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.fc.delayed	(from http://laravel.com/docs/validation)
12:51:52	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.fd.delayed	(from http://laravel.com/docs/validation)
12:51:52	0/-1	---M--	302	error ('')			http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.fe.delayed	(from http://laravel.com/docs/validation)
12:51:52	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.ff.delayed	(from http://laravel.com/docs/database)
12:51:53	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:53%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/database)
12:51:54	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:54%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/database)
12:51:55	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:54%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/database)
12:51:55	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.103.delayed	(from http://laravel.com/docs/database)
12:51:55	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.104.delayed	(from http://laravel.com/docs/database)
12:51:55	0/-1	---M--	302	error ('')			http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.105.delayed	(from http://laravel.com/docs/database)
12:51:55	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.106.delayed	(from http://laravel.com/docs/queries)
12:51:56	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:55%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/queries)
12:51:57	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:56%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/queries)
12:51:57	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:57%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/queries)
12:51:57	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.10a.delayed	(from http://laravel.com/docs/queries)
12:51:57	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.10b.delayed	(from http://laravel.com/docs/queries)
12:51:57	0/-1	---M--	302	error ('')			http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.10c.delayed	(from http://laravel.com/docs/queries)
12:51:57	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.10d.delayed	(from http://laravel.com/docs/eloquent)
12:51:58	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:58%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/eloquent)
12:51:59	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:21:59%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/eloquent)
12:52:00	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:00%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/eloquent)
12:52:00	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.111.delayed	(from http://laravel.com/docs/eloquent)
12:52:00	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.112.delayed	(from http://laravel.com/docs/eloquent)
12:52:00	0/-1	---M--	302	error ('')			http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.113.delayed	(from http://laravel.com/docs/eloquent)
12:52:00	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.114.delayed	(from http://laravel.com/docs/schema)
12:52:01	409/409	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:01%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/schema)
12:52:02	409/409	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:02%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/schema)
12:52:03	409/409	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:03%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/schema)
12:52:03	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.118.delayed	(from http://laravel.com/docs/schema)
12:52:03	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.119.delayed	(from http://laravel.com/docs/schema)
12:52:03	0/-1	---M--	302	error ('')			http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.11a.delayed	(from http://laravel.com/docs/schema)
12:52:03	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.11b.delayed	(from http://laravel.com/docs/migrations)
12:52:04	425/425	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:04%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/migrations)
12:52:05	425/425	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:04%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/migrations)
12:52:06	425/425	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:05%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/migrations)
12:52:06	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.11f.delayed	(from http://laravel.com/docs/migrations)
12:52:06	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.120.delayed	(from http://laravel.com/docs/migrations)
12:52:06	0/-1	---M--	302	error ('')			http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.121.delayed	(from http://laravel.com/docs/migrations)
12:52:06	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.122.delayed	(from http://laravel.com/docs/redis)
12:52:07	405/405	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:06%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/redis)
12:52:07	405/405	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:07%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/redis)
12:52:08	405/405	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:08%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/redis)
12:52:08	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.126.delayed	(from http://laravel.com/docs/redis)
12:52:08	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.127.delayed	(from http://laravel.com/docs/redis)
12:52:08	0/-1	---M--	302	error ('')			http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.128.delayed	(from http://laravel.com/docs/redis)
12:52:08	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.129.delayed	(from http://laravel.com/docs/artisan)
12:52:09	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:09%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/artisan)
12:52:10	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:09%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/artisan)
12:52:11	413/413	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:10%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/artisan)
12:52:11	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.12d.delayed	(from http://laravel.com/docs/artisan)
12:52:11	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.12e.delayed	(from http://laravel.com/docs/artisan)
12:52:11	0/-1	---M--	302	error ('')			http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.12f.delayed	(from http://laravel.com/docs/artisan)
12:52:11	0/-1	---M--	302	error ('')			http://laravel.com/docs/dev	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/dev.130.delayed	(from http://laravel.com/docs/commands)
12:52:12	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:11%20GMT	http://laravel.com/docs/4-2	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-2	(from http://laravel.com/docs/commands)
12:52:13	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:12%20GMT	http://laravel.com/docs/4-1	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-1	(from http://laravel.com/docs/commands)
12:52:14	417/417	---MC-	302	error ('Found')	text/html	date:Sun,%2018%20May%202014%2006:22:13%20GMT	http://laravel.com/docs/4-0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/4-0	(from http://laravel.com/docs/commands)
12:52:14	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.134.delayed	(from http://laravel.com/docs/commands)
12:52:14	0/-1	---M--	302	error ('')			http://laravel.com/docs/docs	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/docs.135.delayed	(from http://laravel.com/docs/commands)
12:52:14	0/-1	---M--	302	error ('')			http://laravel.com/docs/api/4.0	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/docs/api/4.136.delayed	(from http://laravel.com/docs/commands)
12:52:16	143/143	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/bg-input-focus.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/bg-input-focus.png	(from http://laravel.com/assets/css/plugins.css)
12:52:16	34229/34229	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/sprite.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/sprite.png	(from http://laravel.com/assets/css/plugins.css)
12:52:17	143/143	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/bg-input.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/bg-input.png	(from http://laravel.com/assets/css/plugins.css)
12:52:18	430/430	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_axiom.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_axiom.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:18	196/196	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_azsubtle.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_azsubtle.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:19	424/424	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_backpattern.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_backpattern.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:21	2604/2604	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_birds.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_birds.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:22	783/783	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_blackthread.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_blackthread.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:28	41651/41651	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_brightsquares.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_brightsquares.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:28	28394/28394	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_bullseyes.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_bullseyes.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:29	87444/87444	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_bedgegrunge.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_bedgegrunge.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:29	123/123	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_circles.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_circles.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:30	8856/8856	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_classyfabric.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_classyfabric.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:30	235/235	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_crackle.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_crackle.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:33	88953/88953	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_cartographer.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_cartographer.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:34	279/279	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_decalees.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_decalees.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:35	19901/19901	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_debutdark.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_debutdark.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:35	19452/19452	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_debutlight.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_debutlight.png	(from http://laravel.com/assets/css/backgrounds.css)
12:52:35	1372/1372	---M--	200	added ('OK')	image/png	date:Tue,%2010%20Dec%202013%2020:25:59%20GMT	http://laravel.com/assets/img/backgrounds/bg_diagonalstriped.png	C:/My%20Web%20Sites/Laravel%204.2%20(Beta)/laravel.com/assets/img/backgrounds/bg_diagonalstriped.png	(from http://laravel.com/assets/css/backgrounds.css)
